0,0.9988840222
1,0.993432522
2,0.991262913
3,0.9974744916
4,0.12761599999999995
5,0.9947838187
6,0.9976372719
7,0.96552372
8,0.1286811
9,0.38123524
10,1.669999999953653e-06
11,0.9961404204
12,0.985648632
13,0.11227750000000003
14,0.982826948
15,0.978610158
16,4.000000000004e-06
17,0.9990949631
18,0.988588691
19,0.7683332
20,8.6400000000042e-06
21,0.99939775467
22,0.014200300000000055
23,0.99982243776
24,0.983463705
25,0.99975949526
26,0.99933224916
27,0.968105853
28,0.0007911999999999919
29,0.2739642
30,0.7042936
31,0.9991670847
32,1.600000000046009e-06
33,0.995871246
34,3.5000000000451337e-06
35,0.0001308300000000262
36,0.00018923999999997942
37,0.9954119325
38,0.99917030334
39,0.9977066517
40,0.995443821
41,0.9965697527
42,0.9996137023
43,1.483999999996044e-05
44,0.926041484
45,0.995186031
46,0.00046880000000004696
47,0.999042809
48,0.993084669
49,0.993379116
50,0.21738610000000003
51,0.9994235039
52,0.9982153177
53,0.988486409
54,0.99935644865
55,0.995283067
56,0.992715299
57,0.998855114
58,0.99969804287
59,0.981451213
60,0.99748528
61,0.9981306195
62,0.89036155
63,0.95407802
64,0.989767969
65,4.8799999999959986e-05
66,1.2000000000012001e-05
67,0.9982501864
68,0.995529473
69,0.99934977293
70,0.972115934
71,0.99963009357
72,0.991306841
73,0.975274742
74,0.9986509681
75,0.996414125
76,0.99972194433
77,0.981443107
78,5.999999996841865e-08
79,0.9998461008
80,0.998444736
81,0.996202886
82,0.99983215332
83,0.00039000000000000146
84,0.93822342
85,0.94369161
86,0.9975329638
87,5.200000000038507e-06
88,0.97835815
89,0.970596433
90,0.11153420000000003
91,7.899999999949614e-06
92,0.991047561
93,0.62671953
94,0.9944708347
95,0.9968720078
96,0.9923028946
97,0.99974554777
98,0.013121660000000035
99,1.8599999999979744e-05
100,0.883047044
101,0.990639806
102,0.9982948899
103,0.9982159734
104,0.82484221
105,0.5903014
106,0.91704142
107,0.986452222
108,0.99950134754
109,0.99987733364
110,0.756482
111,0.90626156
112,0.972930074
113,0.9929908514
114,0.030456240000000023
115,4.299999999957116e-06
116,0.999915480614
117,0.951984763
118,0.974431872
119,0.99979633093
120,0.7361974
121,0.987520933
122,0.9991570711
123,0.99993622303
124,0.998848319
125,0.8448528
126,1.2999999999818712e-06
127,0.596789
128,0.997962594
129,0.946816742
130,0.7348289
131,0.979586422
132,0.977551162
133,0.988506913
134,0.9991969466
135,0.9980771542
136,0.964725316
137,0.67825806
138,0.9985134006
139,6.300000000014627e-06
140,0.981752038
141,0.9981899858
142,0.99961036444
143,6.999999999646178e-07
144,0.84607118
145,0.0004973400000000128
146,0.945259273
147,0.99937975407
148,0.9939821362
149,0.980511725
150,0.99966585636
151,0.9875122905
152,0.14640576000000005
153,0.9983555675
154,7.219999999996674e-05
155,0.45934640000000004
156,0.9939754605
157,0.974638343
158,0.9944096208
159,0.996497333
160,0.59011787
161,0.36461234
162,0.954055548
163,0.9996343851
164,0.14105016000000004
165,0.9984036088
166,0.99972373247
167,0.9949459434
168,0.9938781857
169,0.18179140000000005
170,0.008277300000000043
171,0.989201784
172,0.89584553
173,0.9923972487
174,0.955079973
175,0.997060001
176,0.980660737
177,4.0000000001150227e-07
178,0.99947553873
179,0.991466165
180,0.9845920205
181,0.9982150793
182,0.9990247488
183,0.92891461
184,0.996056795
185,0.951360703
186,0.96083957
187,0.85878283
188,0.9975293279
189,0.987618566
190,0.9956101775
191,0.999900221825
192,0.9987097979
193,0.9993683696
194,0.9954839945
195,0.985277712
196,0.9992002845
197,0.9975098372
198,0.995479226
199,0.988002181
200,0.93342984
201,0.9718166
202,0.9983277917
203,0.9989325404
204,0.00017759999999999998
205,0.956769526
206,0.8933207400000001
207,0.9973692894
208,0.78536916
209,0.997783482
210,0.88106847
